review_id,stars
0PHMIjigflgw8Mf3wsm5Dg,3.934152281100313
I3m9HCy3OLJnxFVxqHxH9Q,3.961704611465737
lP32I68MHLowL7h15PR53g,4.104752391088157
8MP4HG-Fn4m0m5QcVE5jBQ,4.519579953780304
JBMFihcD0Z1SxWiAZQS6VA,3.952017147764566
_hSQtLEpEYNp-KEUBPDioQ,3.9473107331136714
FwIgg2dh_LKp-atW3psTIg,3.9346676269989795
BznVzX7uS3kIluQFk4Vovw,4.0147333889104235
GFkgulA9PmRx-iJVPTSaDQ,3.95558950857553
PFkOdKStiqsq8_Dcd5RLPg,4.054021606734365
gy4cT6D0YoDcn3bd4UqpLA,4.281029018580193
4e9lr4pPZ6hCJpc4BsfrjQ,3.957540001519824
RDkQL0yjJvilDF1ivhyg1w,3.9240937433504417
xmoduS6XqYJM8TAZkRek0A,3.956123395173008
u3u36-b7JYP4CJHhUtCkjg,3.9723806461874593
Y2rdn9bUYQkgTqNWpPCU9w,4.021903642352122
CYKYVUpKZpDXQGi9g5AMaQ,4.069985972234617
JUIm0A4QiLSwnNqvbrLcRg,3.938175341191089
fhuKMerYj0dt0ecCEQeYnw,3.9152400045114364
JcEJMAHPgh9fg5Jqp8O9ZA,3.9132128860014594
GQsBfCq_ok2X_iZdZ5SSjw,4.0814536170829605
MZcROBqSmNsa40pWtzZ3hg,3.9170714665362123
m17Z91xbFo4lz2349aJmIA,3.941184715707036
NgzmLgq7QdKAkR4MmcejfQ,4.020205946605282
q1pmhlUoTSeZPsG5679oGw,4.16830223561929
PcN_eLjrUN96OA2OWgpmnQ,3.934463516608217
liBJhf6vTE7wboyCCVP0ug,3.935998476524177
u4HKgJQoIYYHu46iRuSP5w,4.516934670129014
mP6TtHAmMxl8OWJRCCy8hQ,4.180588123030928
gCnBTBttlkS722-2voqiVw,3.950156503814811
awC6PqFXQB7ep26wn8rWYw,3.949782609365756
NpBzGPeXPR2ANtWyYtJ6Nw,3.936675979645792
lzemmSQMfDd54jfkavKoUQ,3.9386955333820444
FogV07pSw9kMZH62VimJJA,4.07416130570074
xT1EovOtjY43VTdxoYixfQ,3.907693590140153
k4enOAhmfKdGmmHQAc_DQw,3.934568463045066
XclH6D-Ib5ibTB8mIGJVgg,4.014787010712777
bVW2wbw2KmGQ061LWNedFQ,4.067412822264051
10AzF5PyEwk-zBIjVpTnUA,4.133890491301739
WJRwb2PJE1ZdnG_PmBiovw,3.9701380775764563
J_bCGOs-OGENYSHUfjYiBg,3.918763932318319
B1HO_r-lOA93Py6W_ngclw,4.148299410747036
edj99-QPRxVctHwaAHmWcQ,3.9612151906128537
z_EKknZBeSnOWrhOaZa_LQ,3.9401927900968725
npCcD0Oo55_0__n_rgQnJQ,3.933955233840776
ZyFRBvfx5v_JcAKM28y_Mw,3.9181553625978993
yrWvWeAmw_I1NqY56RfSoQ,3.9740648104333274
gx9kOlJXxc9WBq6na6gVgQ,4.037656458991178
Fj98SOIQ3qwUUAx2fMPVdg,3.9440562077645707
dy6sZve8F5Eq7qUZyDnl_w,3.939155119958341
Z2kBQIbmt8NvlZMdAR1qmQ,3.957989468651826
ALnPFsFMeR1FQxipjWp1PA,4.265591324669545
afyBXkR5VAV3nZsybmem7Q,3.9921980786324274
RVYgtrEM-gfwyD8jYg20iw,4.111458740178958
xFgwSclWJrT02S9CZTBMBA,3.956841513249328
aL2JVg0LQDx5CbQz4vod9A,3.9196122824341804
_ME_81x6EhaOM8BAFOohHw,3.932158868146761
9cS66_E91DfnqC8uI_q2rw,3.952588025275877
JVOztA2Tfi2wbTAoyN9qUw,4.067389531929156
BeT8jzyQKfh5k4TMzBH10g,3.9557394064454985
N8XTpM6qD4g8w4eiIqP_bg,3.951534739302461
9dFrch_eVjbn8kdkAER4fw,3.951882604674572
gQFJoCghh0CIn-ci17EZnw,3.9591212076512576
oTO3_0EZOK8XghRdZxprVw,4.006713449256676
B-f-me_ch5bkOs_vuYVCtA,3.9503402520585107
TD69H8Z7HSfxmN9Fmp4gwA,3.982080629655306
7bsRHxyMQdRVYDNfojYruw,3.9810306302366576
0JdapXqZjImRRi0kmB0SDg,3.9504128379621233
QOfsqsUD7Mo2yKS5Hj2_7A,4.241104694838995
4QPcq1E5zpCOD6hi-QEtOA,4.168666213971588
koxZcPXgSTvfjkbsvrDD6Q,3.9617841552755344
1dshSNmv6pK5O2L1OUAU5Q,4.2886670346499205
f1cpHcuYPe11spfqsdXuJA,3.9358627564814537
8jMf7DRVQC_Obm1ilUKvfA,3.9360743711265282
Yoy587PslVqsuRU7D_2bVA,3.9625203316129594
fY7zuuQE_vT8oNf0nZvyFQ,4.001059096544935
0ZjsGh-FFEUD6VgLgX69SQ,3.940085844333963
YFp-tM5dd3dBcSlypH8IzQ,3.9939544843519195
28WsAvTBRR4bVVUkEC-18A,4.003269364478744
Reljs1U5ZY4abY3bKgfd7A,3.9602659141315826
cGI3w8JmSTEFhZLPYkaBRA,3.907036849210953
Y6-S0Gl_ck5Ywjjlw4BLWA,4.007476203629406
lteUIOqbU_w1DqdAcYcF9w,3.943751782261089
awKPMZwNsbGikj1unSLB6w,3.934658150943145
qVoJ2mH9j7qa8YElhSihEA,3.932635632669168
id_3BKYxAR_5pwer-_RjwA,3.9791792338802874
gJTzeYMA_PoKHEhitOgIqg,3.964876440336771
xpzET2IaL_vgMzqKdyPpJA,3.918625711364549
J7VVa8n6xrJO-k83gIeGyA,4.0104698615172065
rrKM00uhI8TWUyw1xATjmw,3.9541886633042354
9aCwalpIEGLDZSalL1zPNw,4.027428053945911
uAKM124a0XWkWIADbhw0AQ,3.925927740278745
pSL1IzWDk_WECGmSiivASg,3.9557622195320863
6kaerYHmVwOQw2x6yEv4pQ,4.031462387133991
A7nYW4dKD-WPJKrvOWhyBA,4.00938997349015
8g9GYwyKKb1qnDePSxGQxQ,3.9364891850196386
bLjxTbDwuxZM3iSaZLMQEg,3.941408987846996
WhQv5uPmgpIql6KkJgoptg,3.950487009255563
VIrLaGg73OqSfummPXKpug,4.052230114937841
041tUNfM2eDnSDTiFmptZw,3.970497711523801
S0j3Da1-MUQXSPK87pBHvQ,3.9512021606950554
Q3ROZzEtfjf0JK9RWqJCBg,3.939723518610619
1eMCkijJW37q1lyY1vIvCw,3.93407950205707
h1krPrDS2fnJyspkMa6S9A,4.356135045342882
LK5tvcGhyZzENmNZKk7f6g,4.116964082347191
nCXp_6PkaAvyxXSwf1b3WQ,4.001189846985967
uEh13YNa8mh8pI7b1Pr59w,3.913355279511106
ZSe8hrm5Arde6Qe2FCtNcQ,4.011242237404955
ddrSBDASvQwsd5Z1pG1DIA,3.9431930186435755
SvT1tB7ZPtv0AsrWaCfcNw,4.005515723847568
VSEUidKWZBMAd-ns8rbvOQ,4.094857867966722
n5XfwAL9D0_0z1xrw_ekZw,3.9177926417464994
CXsuh2JpYXwNknec7SVlPw,3.9383124768731226
fDFsH7_MQm8_WnXue5iumQ,3.934240947264033
uNlltRMSDbslr8jmOLQ2SQ,3.934714040817097
0OEFtPuIKfTgtOOJdZHvZA,4.255406588656574
QgndsU2rqFzQEGSqgIK6NA,4.002230447896622
Izil6w4FGnSAW2K9qkSKQQ,3.93461269331724
929EQ8JdlvU7L3mq7LCpxg,4.163321658978656
KR6mFl66x6WyEKHFMXsdjw,3.954025169390993
_ALr8My_vM3se4MuhZErrw,4.262509382373978
7Vj20dRu31INtrvFTvtnmQ,3.8974583362984014
8d6mhHx1Epw1unv9b1v-VA,3.933647719327765
9MLDd1P47U0o9IkrF3sPSQ,3.9284673826336096
DqYGz8eO4o6T61SgSZ0NfQ,3.933205224807833
5SkWMtWF6Hu-8VkD2fWVAg,4.088039184885993
IcNn4VsOwV6_N2cZ0UCGZA,4.057446812226761
3mmBMme-OXt-DVcSfCyUqg,3.9592651490080124
0hiP3FGairTC7sUExQcS2g,3.934352296769361
Hkmo-9GH7KLjHRKTheJ0gg,3.927098869696956
PLI3JMV0VidtoPB8hhaL8A,3.953930760073438
KIBstjMThW0yPBY77AUzPw,3.9525369336599745
V177lg1rOe0BNPYLdOuxig,3.9469583330554254
TBeh6onm6bFPBFhJQEmMWw,4.048292556505115
o9_AJtC-EPGW98MaDo_1qA,3.9254042290617748
0tPhwEEwiZHoYM_VP6_ROQ,3.9442871042067114
06hHIvivlQsJXsW8GsWX0g,4.003580506767302
eWXviWScBPWc9FNWOh_qBw,3.9587390617546796
ldYHj68ZDwqC3qhoJHhDTQ,3.9879337619631916
-uZBY2PGuFoBqkMbj5a10w,3.9768670038108698
ZrZuBXbcR-X6TTbA5yKpug,3.933988567391031
6q0_hdeRFKJgjdRmC1nJuw,3.9340777754930225
2B9m7ucQ2lMsjvYvS1kx7g,3.9106414006904173
0HANaWqaXa8dm1ZXINTBcw,3.992583403965017
v5AGZj4dvSvj_gxCX7miOQ,3.98929874808828
MKmmUBaOi807xdsC33rB0g,4.425350796117313
fM_rohNnbSBiOesL1QqLxQ,3.959929351886016
ev8C8CkQsoSpvg9-yrD1oA,4.0364342255584145
us0DUO16OFto7BLxNK9eTw,3.9254042290617748
lZmo9yqpNh4gTq2n7wDwcg,4.18326271961858
w46F3SmC_m3A848MNF0ENg,3.941726663445651
BAJJq6q1jx70yU0PBy8wMg,3.971263409870801
o3YcbJhPbadZ0HV2cmwQzQ,4.168859293617428
dYpQj9zE8R3JAswclFdWcQ,3.929410786883116
B_ILAA4zM9e0THgSss6N3g,4.089834627593797
9xUQLp12hdaWaz54Cm3OXg,4.014559782552311
Dnt8Ek_jpTyL5R1MZyBO6A,4.024293417371936
wmkuBpzaoggDTWdi2bvJYA,3.9489048921499386
mbOLJp6ZjacdosrNz-Rgdw,4.132177272300512
LQo6ZE_M691c-z51nPnBUw,4.028578734207939
hWtZN3UDSt4DCBVB3f6G6g,3.9815904459223432
MChILv2fgjKO2Dm_9GfXwQ,4.004264631931839
WJtdFFHvC8_NV-_g3Y801g,4.155702112307888
EuRFzcl3n5qRcVK-gdKWWg,3.9140287475203106
pv5ZJjryLICYXIb1xwgBpg,4.002826411609001
fJUqM9CNCm9LoT8_amouuA,4.023442004183199
_Mq-TVwm3n-zWMlgB7KX1w,3.9444682141850307
LusYnw73U4xoZ5sz8w6X2g,3.980042512184921
HWLIab7lMluaGgHlQUl1mQ,3.9362182125883716
q3zbtw6eQH5uny3YhieeBQ,4.199678336153377
aFcuvFP66x4zInvSwEoHSg,4.142486037153588
GI37CzyAV4ls2KA6UqNfYg,3.9187595844406564
_RBJqmEY_3HMQ3liCt2itQ,4.068656896662804
m8KvOa0RKO4jRDT0ugCfqA,4.032606321485781
S9jRlvVwSwe-B33QHqQYOw,4.113414705559897
6rlekDm5ewqp2OARRNK5dA,3.934222132325531
u5QWtTqfAN9vn6msNjhoIg,3.9160581283097744
BxUwDkbMo5SyqYKKa7MVwA,3.959601474210565
Mi_82NrN36fjiwa_bbandA,3.950282493070713
Om3vSi639AhXdNyRyELkZw,3.9381457871074517
whbfMO3svvCj8LavjeQQMg,3.9794654229619417
A_uTLSqqpczL-HCfaqx2Tw,4.0164541137450644
o-eRQ_48pVtOcJfjrvn6ew,3.9508692516771697
cImRznqZ4nFKJ4_3Q3b0WA,3.94817081060295
yxCUXYwaynfjEhHoDx3IfA,4.006459278751612
-nt1Xd2wQX4Ruk9Dclj8IA,4.0119721277924425
xg6qACSfWCU8_orTmeiHqw,3.942677120990177
rLaz7j-kkVcPkD1z_MZ9sw,3.992846162606894
o_EN_bGH-uwmIj_TfLyYhA,4.0188636794619
1w1Mt4_fYNX4LfIin7eREQ,3.9524955978453513
ywmjXGUygoE8Ma_Z6_Mh6A,4.0077336919898165
txpxLnD7bJ7sQpZFD26StA,3.983021715740589
1We1l__b86veO4RBt3sm-Q,3.948509579031641
W98vJuCDwGq8vrgyFjlhvQ,3.953444468106243
aEbodt2ctXM_ZCIKhqk1Gw,3.934988530206129
soCT5233JeCj2V4lHqR9cA,3.945560628457047
bl4IRAFKIYlbeu81LtiZIQ,3.931370371931113
R4gpBsDZFQtnRYGLFgiCYg,3.976293972981211
GUjVKBexgsKozKX5uVgj_w,4.169849718478687
JpzUJTkWTXd_4yNuQ3pHkQ,3.914152416153041
fOmTlZn3mQAZdjRsok142Q,4.151406049220389
7T4nH_2gR4zaSdT546Cnuw,4.0195460959096625
OrZf7FDzSoj85H5nPXU4sw,4.061074977665233
yzlZh9f8C0q-YOeMiWmqzQ,3.9600423770076483
TfkRsUs5VnLFBTz9OvtBFQ,4.077588370757797
4xZPj6mHA_bZmCQ84FTAdA,3.9431935214785283
lpbSGz8nf0A813lUrRsc2A,3.9715381840698223
8NbO9mbXBm7xfsgVyCzkhw,4.011751786264051
isT9EMhso2_lxKgZJ0OV2g,3.9626000122421305
5WMWvs4-_hgmYoF6QIQZhg,3.9402514811296707
Bc7GrqBLA6wgpAQhoP4wGA,3.9234873250888787
Czvz76xIIJI5PmqChl-SoA,3.939620444977723
axfyJoK5XhmHULvi_0SYEg,4.27234015558675
E1q03VuHrACWaf_q2Xo_pA,3.9921984830189206
QmGsGyCB87f3dt7IfwI16Q,4.223847452656239
KxjyEwHxoScwYxiv3WyTlQ,3.9366655163959763
4T2vxmAq3fM9apyA0GM5NA,3.9203830120959307
8n6GpLHLo9nrmEy0yEjeRA,3.9796064690438224
JP4jBZGZG9Bz4zhUnOiDpg,3.9340141851954074
702WljDFlLRUh5HG8UT4lg,3.9701844868009544
Q6iIGTKZrFKmZsLBNnkfYw,3.9934040942271354
ZFsyB0HGpjE0KLiRlVTLtw,4.018021651845207
DwbCiwdsAIqucvVABFCPLA,3.9614611340978474
3I-c6T2YTI1LbHMUICDS7w,4.151521167381939
VCGkzZV3tpymwknMKh2gIg,3.9488008130540897
ltGYOTHVr_4Sc6qd5wDwAQ,4.41259421315586
dOnkIV9ccmxuf7Wth87s_g,3.9338623907998467
vpjUCbw6l67nHd5h381Zbw,4.008859750215422
2oVU6IaRD6U7up3hMcJb8g,3.938909091615191
DFZeAUL5aiG3zukwdFsrVg,4.037012303275526
Zgd4An2qW4eqH6IMkd5eLw,3.9692749595250225
LBE2iehDT2gls22C1hyOfA,4.082219028707882
tz4Eg0WPXok_jFwLK2umwQ,4.006175290271423
o5Igrtl8SSPNBkZlDkq76g,3.928519171170885
zfes3pIMxVkDGRQ9E2MxiA,4.109936564981105
MgHQsByN_MmKIoPnigsHuA,3.959653057628821
rLTLomTZx9EC8AgMMa4-cA,3.9506984130714704
o1iUMMy3iTVc8j95dBpzUg,3.9530742430495156
NKLkoLxXsDnrp9PKWklBZA,4.0621980796750385
03xmlAErCE-mYsNEJxhz-Q,4.011825660575455
A4LH1t9CoYCcroc0wmVHfQ,4.032192789403916
vs4HwRYcWMGXIf59znkpeA,3.9991360865713323
tzyeXVkZXr06_MR0fq1Kag,4.524350636986497
CtEpH7YRNFryZxs3bJ2Usw,3.9518216943683155
GWdMbqIEBZ0GIR9uJN2nTg,3.985838749675738
0YZHd4FyZiriNE4qIWZ0-g,3.941573842591137
SAOpgGmcPHirQ2c3fXa8HQ,3.9435017344975547
CVjHHPFxaZAWNmxf0iw8vQ,4.004739919173818
PoTqah39mTUwxLmGb27Jcg,3.9545482642781593
xrUpGtPD7wc956bSQ9Q01g,4.183522242924745
rZYtcXmOYoi65J7pRxOZAQ,3.936832304320776
vXuPdO2xLAbKBl_Gyss--A,3.9751769165332442
yrTKioLqSmlXCo4qMlIlSw,3.986717914329345
8_ZJclsuZMe9hL5dKhW6EQ,4.1865521788394835
Si1lCrCUBpGfDn4efHyncw,4.023127508366835
DhG2gfjXZfZ_qF-EstTl3g,3.9689386616042124
OhYalgHYXsHnbEw6hUK_yg,3.9302896236933353
VKr3wmZ2bnxN3g52bglbkw,3.950453648844777
_FnW4OYms2oZxHPrfFt2xA,4.017813604482126
kkC4vHM0aIyPMZ79mXEBcA,3.994467718282897
rr4GcsxWOJAnf_W_86VIWA,3.947417639343829
nfKo4uBOeMNWh7tXtbymzw,4.038247022274775
PwkgD4wYtJQ9Cj4E_oPk9Q,4.015151404283917
JzoDsvKUVZaXi8l1UeIGFw,4.029301581033111
Y2cdjNJDQNmQaS8ipiBMQA,3.932483875194416
UWZaKBXhBNhSBvWWcVfnIw,4.013610329180011
c28pJLFhlkAjk8AvtWiwiQ,3.9604208231672557
d3FlqRtsgrKQ6Gl6Wa6aHQ,3.9663930056761227
AJKS0aDk_yii0KMBGg_6fA,3.9723745236594277
RlyLoYsKGiBZyb31owi4Fg,4.268866734954265
geXpxLREjvYp96DZkbSBeQ,4.089210027931624
QGP2K9pXc3tCP2AJY-UvsQ,3.913631138490868
NITkhOG-Z4qBsTnyS197sQ,3.991790000116989
8db0Kd-jiquBoH0ZziVaRA,3.942310526418381
8kDJLqoN0_gsc_H400JXgg,3.952468088458456
6bwWbSmKauaWnFdhsoeFzg,4.053401210187653
p68Wje7oQsVU1bgwFRupeQ,3.9340405926689748
N0GFTxSiSfTKnwdV5erTMw,3.9501355225253656
so7h26dAkFpSJEYeOzuROg,3.9120770952646913
IMvDFqcd8tXD3IEhFgSzLA,3.9925406151260763
VO46-5Dh2DWilGnnasTXXw,3.986207343653409
UabYj3jUCWVBRryo2cQjRw,4.040111867409932
2Y9SasfaTpObyr2lDKsJVA,3.943738732466793
IAlf4b2ObvHHexMiLkhG3g,3.964801295755537
qp907gPmGxXJyFW9-ypbhQ,3.938557604884993
ugfGtqDQ4wVGZxnP0FTl2Q,3.940237447823305
gdsxdT95TP6kYbYAGJQd8w,3.9312749769157964
FV0tex-2S79wAmL09gMe7w,3.986900459655809
hD44U6k1ByLO9jmkpP447w,3.953111864648557
xHJJ_XDmszkzePWtiBDRZQ,3.9457632035729517
USX9Np4AtCI0FgYfSWutYA,3.953540908406876
c9eAeL3mAO1t1apgxbbvxA,3.933046104035002
PuHTzylvdIjcBUcECWjQPA,4.293266164091892
s2NiLcdffwRrSpVlGeTh6A,3.9192686873702547
fwf-77YBtJTbvHeZyY0X6Q,3.9564407993931683
uZM7I-U5cX8SvdgwX_Agvg,3.9347281466892428
4QzmbATT7wVvl7ruLI5igA,3.9465527239344316
3YY7iaXdmo0iBiOQMl8HOQ,4.023762671447374
dHNNt6JWO_AoJgsFgJhsWQ,3.9403161277485257
_vVCbRpbGtktCO89QVhzXw,3.940383280310756
Slt3Eudds8b1vW6qAQLnRA,3.99700035822277
mK0pxJCxNie2VqoeizPLKw,4.5638947120474604
Pnw26xdkVtrZgSuaqksqJA,3.9984435246621457
oylo0fEhjMWLi-prBqVN6Q,3.961080698394416
MFjXa0Icf86fOsJ5eOKcEQ,3.9446632317193644
3-XTWmndFc3kU-A6Dpq2tA,4.012054402305751
IYTn9owzFc0LCabyU4M7Rg,4.155344643534836
SpMjxJ_tKavMvHWeT2Rbeg,4.023937803713147
KW2KcCWb92owtsa7KMDafQ,3.9314091164457956
RUYYB0X3T-idgRj3vKsucg,3.947441896320478
hdoNuw1Jm3f2dYVZufDtqw,4.062446587596123
-kht2_CY0oEeBNgiUyY0aA,3.9350500361520684
U38e2qWEXagNQ8i46BTEWA,4.02658611681301
Pyr23_BWe8OpNbrtRYOfCA,3.9127628542149737
SP4kD4Tkmbtryf0Tumapyg,4.035017471800634
uW4Yi1bRpxa-e_Y0nUfs5w,3.9957983540757214
dkyWZ6diw7jwK6X3ydzqSQ,3.880283042554673
klyy3SR841h7cYTvZD0Wbw,3.987234608471617
Nxu3CXyAropTdhHlil-cHA,3.987874640932533
5N44TVnYEWon2jJaPuYsZA,4.022185494799741
XVWf6bkACQgjKgILOeK0AQ,3.9848174980452202
3LfqzeRC_wQlEjn1G8FcXQ,4.028085883070646
UMx-uIM3jiCyK2zQsRQ4ow,4.001966856258349
o21DkUIo68DJrtSZ5-TggA,4.024719759137288
x00WKKP72_lklYsjxnkw5A,4.010957861105145
pLo1-x_IqhzV2A81b7Q45g,3.936737002171008
ohAZ5CVPHNE5ATmg9a5pgA,3.995796872803729
ZRvJDvfjHrET1MJYIRnJqg,3.866973122874393
IOFyN-MP8YlP-4JIH9kfOg,3.8902965513728653
mc1AJVEjIha7NoNPhj0olA,4.176478729451871
d3Lvm509tHoGwm5k3pSOLw,3.9421676953877176
BQEcqvQmlk1EUQuRV7RjhA,4.076590538333548
RkThNFU1BeqhYtnmQENPZg,3.9092324821990645
fS_fIfWdNm67z-CMKN24ZQ,3.963408918134619
uwq4WgkJ0pm32U-bdZrQRQ,3.977442366564845
M6FUiLKYLQGculiGAkD4_g,4.356235460676917
Gp8ZBcnxJ3TViSVLLGyJLg,3.980065002907043
GFPP9GWQKa72fnEZMJ4EPg,4.080009805626234
7f6vbfE2T_sm1CGQtlgCLQ,3.977982437606899
GJ9QczDWi79OLJI3xCVSpg,4.129708604914483
TJx7zIuf9Ni6Umco_CA9Aw,4.525005327021526
iLnRf5mRhj9vRSh5fnbr1g,3.927900155161646
5YwYS2EW7ggHss1FZU66MA,4.057271178602536
sk4C0mENzIjNbx3Bd28tJw,3.9493932060534145
n486lcLUh1o0rXXAMTnNtw,4.009887036782761
em63c_pMGUCGkHlTx6i7Pw,3.882108863845633
c_zeGE0dESB8BpTAu2VaIg,3.9293093050784575
qrcRcI0BPDpWXawbyFt77A,4.002134005394046
dZGC_afqAE7MVfbdBlB0EQ,3.914956307325545
QYSYoBWqywp0Q9REHtFb8Q,3.933952587152691
OWixL-IQCpYu76g7t4QwJg,4.180034391657782
aHZMFM3A-JfHvedrkkdpGQ,3.9574612994448235
U8bwP4n5OUV3EzNObiUHaA,4.010715278570836
MC9Z2MNlbM2_IHB0druW5w,3.9306826246123476
e9liZL_7l3mSoGLSAOGoHw,3.9765044799263425
9LIywgWLBQbo32i-nCIrTw,4.101415518298119
2KfEsnq81BB6kI-i21R73A,3.9817686530485363
zskexshd-kOoPCdonWHeBA,4.348843519446508
EXsK6WzIb_M0SDc3cVd7Zw,3.9723920416558625
jxGuwenQ1Z4vgStVaspQmA,4.262574696701201
Rokrq5l3SOzc_iTOvG_S8w,3.936693800980905
cgMnNyY4hsnkJJphplh9Iw,3.93397675735155
-OsO4XMpzmvQJbDyTLRZuw,4.01859651176423
CbcGZr0ER2D3Z35TD4RVPA,3.9930026270235586
4JnjSErWpJ0IiWzL3fdVGg,3.946441304625471
8Hgqu9-GFZMjykcdd-YBxg,4.057855930636635
ooeKLCQbrdMVvedVHl7WQQ,3.945256319934783
gWthnpHVo5vxZhM8aHGLMg,3.9420651736179178
WuBcDsfmk5fQ90bEnaOGHw,3.961213998539332
AYFKhuSF60e4HdqnD7-b7A,3.9502685920007754
nmwkub3HHM6aLkfaNvC4pQ,3.991797478191627
uzEMwQIngeMH8yJx2zG3lw,3.939713128703758
eRiQpV5t7t2FCv1IQf8UPA,4.370464542110004
3jTuc6oep_rdY2oKpzaVTw,3.9712565582415476
GdkY_WwJJPmR-823_Mfd0g,3.9762160066478187
A8GkKCFYsDT9foX_PGITdQ,3.901398357259448
rz9tV5vI7qhYFbnIGgWrfQ,3.984052562033557
bjI3o4nWNlz6nT-siM3qOw,4.022927644540211
NMdAX5KOX4jRXJ2zAJwuXQ,4.118723097962411
Mxamf52yXjy6_d2iZ57j5w,3.9327796382619984
nIV0rHOoMcC5sx3tLZgZ7g,4.055595792757581
-AcYTswlw-TkwHSez3RWCA,3.978528735434005
2OqFwqBZbbbz_mr1VvWKXg,4.0280908764053285
IuxdlSSBjOMqMaB5ZTzrXg,3.932204417194761
dGTgzHp7HC4vs1w-dYgOuw,4.079602072531855
iehzqQ94Kn7hGYzfgN5nTA,3.9829719169516893
rqKVJhgJ7q8SH4lwWve7cQ,3.938976055648089
9rkbSusTWBMgmJuUwx9Y0A,3.974359589528401
KCRW3cxYLx8Va2UdcaF-oQ,3.935199934022036
_pn1I41Tn9eFGdTVbKsBTA,4.017729843070477
MaBTVR2RUGbMWNz9muqqhg,4.023769098252389
Fn6ekZWIcf4IHtBKvm9CGw,3.9241320122067274
yN4amobf80KcnV6K-M5JQA,3.9756750186751675
HflwfdFcRF1vJWar7i9Bjw,3.986948162607846
oQUMGZMgFTn9ib0yGbA3aA,3.9383330612091596
B2NdgGX3NZ0Ca9O-14lgtQ,3.9060971436808836
0BAD9CX3dGaMJyTKfmE9TA,4.265267462695366
nGKyRzapmh4UQLzs2Bfsrw,3.9679826632172603
2iX5MFDtiTA9-QAcCzDfcw,4.00577455658642
biG94uK8WTzRj0VCBrdzIg,4.015076130427371
l1eXwswvKzO5zhxT4pvHOQ,3.928063446481214
YadzHu7pCyz-MOv0Ty-Epw,3.9605772950986706
9PU5lvSHRD1exCWgJEgAmQ,4.35883881856233
jCmxV62-tGWSslJUn-2ZqA,3.937548674851861
CaKpCRWp_JsbZwozU7Aeow,3.9405975687479113
D_uk0b39LXcyNjOVuXCDBA,3.9585680564174974
